Date,AAPL,GOOG,MSFT,TSLA
2021-11-04,147.50477600097656,147.47225952148438,324.19915771484375,409.9700012207031
2021-11-05,148.03318786621094,148.0257110595703,323.83294677734375,407.36334228515625
2021-11-08,147.2112579345703,148.13531494140625,324.7291259765625,387.64666748046875
2021-11-09,147.57325744628906,148.0331573486328,323.7269592285156,341.1666564941406
2021-11-10,144.74534606933594,145.43203735351562,318.7643737792969,355.98333740234375
2021-11-11,144.69639587402344,145.55300903320312,320.3349609375,354.5033264160156
2021-11-12,146.77085876464844,148.42689514160156,324.4689636230469,344.47332763671875
2021-11-15,146.7806854248047,148.17149353027344,323.84271240234375,337.7966613769531
2021-11-16,147.7592315673828,147.86207580566406,327.1574401855469,351.57666015625
2021-11-17,150.19578552246094,147.84817504882812,327.3794860839844,363.0033264160156
2021-11-18,154.4817657470703,149.48178100585938,329.4550476074219,365.4599914550781
2021-11-19,157.104248046875,148.73143005371094,331.2313537597656,379.0199890136719
2021-11-22,157.56414794921875,145.88082885742188,328.0648498535156,385.6233215332031
2021-11-23,157.94578552246094,145.5619354248047,325.98931884765625,369.6766662597656
2021-11-24,158.4644317626953,145.52276611328125,326.2113952636719,372.0
2021-11-26,153.44454956054688,141.6431121826172,318.2663269042969,360.6400146484375
2021-11-29,156.8009033203125,144.92417907714844,324.9757080078125,378.9966735839844
2021-11-30,161.75228881835938,141.2919921875,319.1447448730469,381.586669921875
2021-12-01,161.23367309570312,140.4647674560547,318.6524658203125,365.0
2021-12-02,160.24534606933594,142.60572814941406,318.08282470703125,361.5333251953125
2021-12-03,158.36654663085938,141.35992431640625,311.8272705078125,338.3233337402344
2021-12-06,161.7718963623047,142.6255645751953,314.8971862792969,336.336669921875
2021-12-07,167.50608825683594,146.83102416992188,323.3248596191406,350.5833435058594
2021-12-08,171.32241821289062,147.50946044921875,323.3731689453125,356.32000732421875
2021-12-09,170.81356811523438,146.89996337890625,321.5679016113281,334.6000061035156
2021-12-10,175.59861755371094,147.46432495117188,330.68115234375,339.010009765625
2021-12-13,171.96824645996094,145.5098419189453,327.64984130859375,322.13665771484375
2021-12-14,170.5885009765625,143.7899932861328,316.9726867675781,319.5033264160156
2021-12-15,175.45179748535156,146.16844177246094,323.0642395019531,325.3299865722656
2021-12-16,168.56289672851562,143.6591033935547,313.6517639160156,308.97332763671875
2021-12-17,167.46694946289062,141.64013671875,312.5898742675781,310.8566589355469
2021-12-20,166.10678100585938,141.24191284179688,308.83453369140625,299.9800109863281
2021-12-21,169.2772979736328,143.04611206054688,315.958984375,312.84332275390625
2021-12-22,171.87037658691406,145.75238037109375,321.66448974609375,336.2900085449219
2021-12-23,172.4966278076172,145.94430541992188,323.1028747558594,355.6666564941406
2021-12-27,176.45970153808594,146.85830688476562,330.5941467285156,364.64666748046875
2021-12-28,175.4420166015625,145.2554473876953,329.4357604980469,362.8233337402344
2021-12-29,175.53009033203125,145.31149291992188,330.11151123046875,362.0633239746094
2021-12-30,174.3754425048828,144.81356811523438,327.5726013183594,356.7799987792969
2021-12-31,173.75900268554688,143.50135803222656,324.6764831542969,352.260009765625
2022-01-03,178.10366821289062,143.8931427001953,323.1607971191406,399.9266662597656
2022-01-04,175.84326171875,143.24050903320312,317.6195068359375,383.1966552734375
2022-01-05,171.16586303710938,136.53257751464844,305.4267272949219,362.7066650390625
2022-01-06,168.30850219726562,136.430908203125,303.0133361816406,354.8999938964844
2022-01-07,168.47482299804688,135.8888702392578,303.167724609375,342.32000732421875
2022-01-10,168.49441528320312,137.44558715820312,303.38983154296875,352.7066650390625
2022-01-11,171.32241821289062,138.8773193359375,304.07525634765625,354.79998779296875
2022-01-12,171.7627410888672,140.4945526123047,307.25128173828125,368.739990234375
2022-01-13,168.49441528320312,137.99806213378906,294.2476501464844,343.85333251953125
2022-01-14,169.3555450439453,138.64820861816406,299.460693359375,349.8699951171875
2022-01-18,166.15573120117188,135.18069458007812,292.17205810546875,343.5033264160156
